gutenberg_id,text
42671,"in speaking of Wickham to Mr. Darcy, for now they _do_ appear wholly"
42671,"undeserved."""
42671,
42671,"""Certainly. But the misfortune of speaking with bitterness, is a most"
42671,natural consequence of the prejudices I had been encouraging. There is
42671,"one point, on which I want your advice. I want to be told whether I"
42671,"ought, or ought not to make our acquaintance in general understand"
42671,"Wickham's character."""
42671,
42671,"Miss Bennet paused a little and then replied, ""Surely there can be no"
42671,"occasion for exposing him so dreadfully. What is your own opinion?"""
42671,
42671,"""That it ought not to be attempted. Mr. Darcy has not authorised me to"
42671,make his communication public. On the contrary every particular relative
42671,"to his sister, was meant to be kept as much as possible to myself; and"
42671,"if I endeavour to undeceive people as to the rest of his conduct, who"
42671,"will believe me? The general prejudice against Mr. Darcy is so violent,"
42671,"that it would be the death of half the good people in Meryton, to"
42671,attempt to place him in an amiable light. I am not equal to it. Wickham
42671,"will soon be gone; and therefore it will not signify to anybody here,"
42671,"what he really is. Sometime hence it will be all found out, and then we"
42671,may laugh at their stupidity in not knowing it before. At present I will
42671,"say nothing about it."""
42671,
42671,"""You are quite right. To have his errors made public might ruin him for"
42671,"ever. He is now perhaps sorry for what he has done, and anxious to"
42671,"re-establish a character. We must not make him desperate."""
42671,
42671,The tumult of Elizabeth's mind was allayed by this conversation. She had
42671,"got rid of two of the secrets which had weighed on her for a fortnight,"
42671,"and was certain of a willing listener in Jane, whenever she might wish"
42671,"to talk again of either. But there was still something lurking behind,"
42671,of which prudence forbad the disclosure. She dared not relate the other
42671,"half of Mr. Darcy's letter, nor explain to her sister how sincerely she"
42671,had been valued by his friend. Here was knowledge in which no one could
42671,partake; and she was sensible that nothing less than a perfect
42671,understanding between the parties could justify her in throwing off this
42671,"last incumbrance of mystery. ""And then,"" said she, ""if that very"
42671,"improbable event should ever take place, I shall merely be able to tell"
42671,what Bingley may tell in a much more agreeable manner himself. The
42671,"liberty of communication cannot be mine till it has lost all its value!"""
42671,
42671,"She was now, on being settled at home, at leisure to observe the real"
42671,state of her sister's spirits. Jane was not happy. She still cherished a
42671,very tender affection for Bingley. Having never even fancied herself in
42671,"love before, her regard had all the warmth of first attachment, and from"
42671,"her age and disposition, greater steadiness than first attachments often"
42671,"boast; and so fervently did she value his remembrance, and prefer him to"
42671,"every other man, that all her good sense, and all her attention to the"
42671,"feelings of her friends, were requisite to check the indulgence of those"
42671,"regrets, which must have been injurious to her own health and their"
42671,tranquillity.
42671,
42671,"""Well, Lizzy,"" said Mrs. Bennet one day, ""what is your opinion _now_ of"
42671,"this sad business of Jane's? For my part, I am determined never to speak"
42671,of it again to anybody. I told my sister Philips so the other day. But I
42671,"cannot find out that Jane saw any thing of him in London. Well, he is a"
42671,very undeserving young man--and I do not suppose there is the least
42671,chance in the world of her ever getting him now. There is no talk of his
42671,coming to Netherfield again in the summer; and I have enquired of every
42671,"body too, who is likely to know."""
42671,
42671,"""I do not believe that he will ever live at Netherfield any more."""
42671,
42671,"""Oh, well! it is just as he chooses. Nobody wants him to come. Though I"
42671,shall always say that he used my daughter extremely ill; and if I was
42671,"her, I would not have put up with it. Well, my comfort is, I am sure"
42671,"Jane will die of a broken heart, and then he will be sorry for what he"
42671,"has done."""
42671,
42671,"But as Elizabeth could not receive comfort from any such expectation,"
42671,she made no answer.
42671,
42671,"""Well, Lizzy,"" continued her mother soon afterwards, ""and so the"
42671,"Collinses live very comfortable, do they? Well, well, I only hope it"
42671,will last. And what sort of table do they keep? Charlotte is an
42671,"excellent manager, I dare say. If she is half as sharp as her mother,"
42671,she is saving enough. There is nothing extravagant in _their_
42671,"housekeeping, I dare say."""
42671,
42671,"""No, nothing at all."""
42671,
42671,"""A great deal of good management, depend upon it. Yes, yes. _They_ will"
42671,take care not to outrun their income. _They_ will never be distressed
42671,"for money. Well, much good may it do them! And so, I suppose, they often"
42671,talk of having Longbourn when your father is dead. They look upon it
42671,"quite as their own, I dare say, whenever that happens."""
42671,
42671,"""It was a subject which they could not mention before me."""
42671,
42671,"""No. It would have been strange if they had. But I make no doubt, they"
42671,"often talk of it between themselves. Well, if they can be easy with an"
42671,"estate that is not lawfully their own, so much the better. _I_ should be"
42671,"ashamed of having one that was only entailed on me."""
42671,
42671,
42671,
42671,
42671,CHAPTER XVIII.
42671,
42671,
42671,The first week of their return was soon gone. The second began. It was
42671,"the last of the regiment's stay in Meryton, and all the young ladies in"
42671,the neighbourhood were drooping apace. The dejection was almost
42671,"universal. The elder Miss Bennets alone were still able to eat, drink,"
42671,"and sleep, and pursue the usual course of their employments. Very"
42671,frequently were they reproached for this insensibility by Kitty and
42671,"Lydia, whose own misery was extreme, and who could not comprehend such"
42671,hard-heartedness in any of the family.
42671,
42671,"""Good Heaven! What is to become of us! What are we to do!"" would they"
42671,"often exclaim in the bitterness of woe. ""How can you be smiling so,"
42671,"Lizzy?"""
42671,
42671,Their affectionate mother shared all their grief; she remembered what
42671,"she had herself endured on a similar occasion, five and twenty years"
42671,ago.
42671,
42671,"""I am sure,"" said she, ""I cried for two days together when Colonel"
42671,"Millar's regiment went away. I thought I should have broke my heart."""
42671,
42671,"""I am sure I shall break _mine_,"" said Lydia."
42671,
42671,"""If one could but go to Brighton!"" observed Mrs. Bennet."
42671,
42671,"""Oh, yes!--if one could but go to Brighton! But papa is so"
42671,"disagreeable."""
42671,
42671,"""A little sea-bathing would set me up for ever."""
42671,
42671,"""And my aunt Philips is sure it would do _me_ a great deal of good,"""
42671,added Kitty.
42671,
42671,Such were the kind of lamentations resounding perpetually through
42671,Longbourn-house. Elizabeth tried to be diverted by them; but all sense
42671,of pleasure was lost in shame. She felt anew the justice of Mr. Darcy's
42671,objections; and never had she before been so much disposed to pardon his
42671,interference in the views of his friend.
42671,
42671,But the gloom of Lydia's prospect was shortly cleared away; for she
42671,"received an invitation from Mrs. Forster, the wife of the Colonel of the"
42671,"regiment, to accompany her to Brighton. This invaluable friend was a"
42671,"very young woman, and very lately married. A resemblance in good humour"
42671,"and good spirits had recommended her and Lydia to each other, and out of"
42671,their _three_ months' acquaintance they had been intimate _two_.
42671,
42671,"The rapture of Lydia on this occasion, her adoration of Mrs. Forster,"
42671,"the delight of Mrs. Bennet, and the mortification of Kitty, are scarcely"
42671,"to be described. Wholly inattentive to her sister's feelings, Lydia flew"
42671,"about the house in restless ecstacy, calling for every one's"
42671,"congratulations, and laughing and talking with more violence than ever;"
42671,whilst the luckless Kitty continued in the parlour repining at her fate
42671,in terms as unreasonable as her accent was peevish.
42671,
42671,"""I cannot see why Mrs. Forster should not ask _me_ as well as Lydia,"""
42671,"said she, ""though I am _not_ her particular friend. I have just as much"
42671,"right to be asked as she has, and more too, for I am two years older."""
42671,
42671,"In vain did Elizabeth attempt to make her reasonable, and Jane to make"
42671,"her resigned. As for Elizabeth herself, this invitation was so far from"
42671,"exciting in her the same feelings as in her mother and Lydia, that she"
42671,considered it as the death-warrant of all possibility of common sense
42671,for the latter; and detestable as such a step must make her were it
42671,"known, she could not help secretly advising her father not to let her"
42671,go. She represented to him all the improprieties of Lydia's general
42671,"behaviour, the little advantage she could derive from the friendship of"
42671,"such a woman as Mrs. Forster, and the probability of her being yet more"
42671,"imprudent with such a companion at Brighton, where the temptations must"
42671,"be greater than at home. He heard her attentively, and then said,"
42671,
42671,"""Lydia will never be easy till she has exposed herself in some public"
42671,"place or other, and we can never expect her to do it with so little"
42671,expense or inconvenience to her family as under the present
42671,"circumstances."""
42671,
42671,"""If you were aware,"" said Elizabeth, ""of the very great disadvantage to"
42671,"us all, which must arise from the public notice of Lydia's unguarded and"
42671,"imprudent manner; nay, which has already arisen from it, I am sure you"
42671,"would judge differently in the affair."""
42671,
42671,"""Already arisen!"" repeated Mr. Bennet. ""What, has she frightened away"
42671,some of your lovers? Poor little Lizzy! But do not be cast down. Such
42671,"squeamish youths as cannot bear to be connected with a little absurdity,"
42671,"are not worth a regret. Come, let me see the list of the pitiful fellows"
42671,"who have been kept aloof by Lydia's folly."""
42671,
42671,"""Indeed you are mistaken. I have no such injuries to resent. It is not"
42671,"of peculiar, but of general evils, which I am now complaining. Our"
42671,"importance, our respectability in the world, must be affected by the"
42671,"wild volatility, the assurance and disdain of all restraint which mark"
42671,"Lydia's character. Excuse me--for I must speak plainly. If you, my dear"
42671,"father, will not take the trouble of checking her exuberant spirits, and"
42671,of teaching her that her present pursuits are not to be the business of
42671,"her life, she will soon be beyond the reach of amendment. Her character"
42671,"will be fixed, and she will, at sixteen, be the most determined flirt"
42671,"that ever made herself and her family ridiculous. A flirt too, in the"
42671,worst and meanest degree of flirtation; without any attraction beyond
42671,youth and a tolerable person; and from the ignorance and emptiness of
42671,"her mind, wholly unable to ward off any portion of that universal"
42671,contempt which her rage for admiration will excite. In this danger Kitty
42671,"is also comprehended. She will follow wherever Lydia leads. Vain,"
42671,"ignorant, idle, and absolutely uncontrouled! Oh! my dear father, can you"
42671,suppose it possible that they will not be censured and despised wherever
42671,"they are known, and that their sisters will not be often involved in the"
42671,"disgrace?"""
42671,
42671,Mr. Bennet saw that her whole heart was in the subject; and
42671,"affectionately taking her hand, said in reply,"
42671,
42671,"""Do not make yourself uneasy, my love. Wherever you and Jane are known,"
42671,you must be respected and valued; and you will not appear to less
42671,"advantage for having a couple of--or I may say, three very silly"
42671,sisters. We shall have no peace at Longbourn if Lydia does not go to
42671,"Brighton. Let her go then. Colonel Forster is a sensible man, and will"
42671,keep her out of any real mischief; and she is luckily too poor to be an
42671,object of prey to any body. At Brighton she will be of less importance
42671,even as a common flirt than she has been here. The officers will find
42671,"women better worth their notice. Let us hope, therefore, that her being"
42671,"there may teach her her own insignificance. At any rate, she cannot grow"
42671,"many degrees worse, without authorizing us to lock her up for the rest"
42671,"of her life."""
42671,
42671,With this answer Elizabeth was forced to be content; but her own opinion
42671,"continued the same, and she left him disappointed and sorry. It was not"
42671,"in her nature, however, to increase her vexations, by dwelling on them."
42671,"She was confident of having performed her duty, and to fret over"
42671,"unavoidable evils, or augment them by anxiety, was no part of her"
42671,disposition.
42671,
42671,Had Lydia and her mother known the substance of her conference with her
42671,"father, their indignation would hardly have found expression in their"
42671,"united volubility. In Lydia's imagination, a visit to Brighton comprised"
42671,every possibility of earthly happiness. She saw with the creative eye of
42671,"fancy, the streets of that gay bathing place covered with officers. She"
42671,"saw herself the object of attention, to tens and to scores of them at"
42671,present unknown. She saw all the glories of the camp; its tents
42671,"stretched forth in beauteous uniformity of lines, crowded with the young"
42671,"and the gay, and dazzling with scarlet; and to complete the view, she"
42671,"saw herself seated beneath a tent, tenderly flirting with at least six"
42671,officers at once.
42671,
42671,Had she known that her sister sought to tear her from such prospects and
42671,"such realities as these, what would have been her sensations? They could"
42671,"have been understood only by her mother, who might have felt nearly the"
42671,same. Lydia's going to Brighton was all that consoled her for the
42671,melancholy conviction of her husband's never intending to go there
42671,himself.
42671,
42671,But they were entirely ignorant of what had passed; and their raptures
42671,continued with little intermission to the very day of Lydia's leaving
42671,home.
42671,
42671,Elizabeth was now to see Mr. Wickham for the last time. Having been
42671,"frequently in company with him since her return, agitation was pretty"
42671,well over; the agitations of former partiality entirely so. She had even
42671,"learnt to detect, in the very gentleness which had first delighted her,"
42671,an affectation and a sameness to disgust and weary. In his present
42671,"behaviour to herself, moreover, she had a fresh source of displeasure,"
42671,for the inclination he soon testified of renewing those attentions which
42671,"had marked the early part of their acquaintance, could only serve, after"
42671,"what had since passed, to provoke her. She lost all concern for him in"
42671,finding herself thus selected as the object of such idle and frivolous
42671,"gallantry; and while she steadily repressed it, could not but feel the"
42671,"reproof contained in his believing, that however long, and for whatever"
42671,"cause, his attentions had been withdrawn, her vanity would be gratified"
42671,and her preference secured at any time by their renewal.
42671,
42671,"On the very last day of the regiment's remaining in Meryton, he dined"
42671,with others of the officers at Longbourn; and so little was Elizabeth
42671,"disposed to part from him in good humour, that on his making some"
42671,"enquiry as to the manner in which her time had passed at Hunsford, she"
42671,mentioned Colonel Fitzwilliam's and Mr. Darcy's having both spent three
42671,"weeks at Rosings, and asked him if he were acquainted with the former."
42671,
42671,"He looked surprised, displeased, alarmed; but with a moment's"
42671,"recollection and a returning smile, replied, that he had formerly seen"
42671,"him often; and after observing that he was a very gentleman-like man,"
42671,asked her how she had liked him. Her answer was warmly in his favour.
42671,"With an air of indifference he soon afterwards added, ""How long did you"
42671,"say that he was at Rosings?"""
42671,
42671,"""Nearly three weeks."""
42671,
42671,"""And you saw him frequently?"""
42671,
42671,"""Yes, almost every day."""
42671,
42671,"""His manners are very different from his cousin's."""
42671,
42671,"""Yes, very different. But I think Mr. Darcy improves on acquaintance."""
42671,
42671,"""Indeed!"" cried Wickham with a look which did not escape her. ""And pray"
42671,"may I ask?"" but checking himself, he added in a gayer tone, ""Is it in"
42671,address that he improves? Has he deigned to add ought of civility to his
42671,"ordinary style? for I dare not hope,"" he continued in a lower and more"
42671,"serious tone, ""that he is improved in essentials."""
42671,
42671,"""Oh, no!"" said Elizabeth. ""In essentials, I believe, he is very much"
42671,"what he ever was."""
42671,
42671,"While she spoke, Wickham looked as if scarcely knowing whether to"
42671,"rejoice over her words, or to distrust their meaning. There was a"
42671,something in her countenance which made him listen with an apprehensive
42671,"and anxious attention, while she added,"
42671,
42671,"""When I said that he improved on acquaintance, I did not mean that"
42671,"either his mind or manners were in a state of improvement, but that from"
42671,"knowing him better, his disposition was better understood."""
42671,
42671,Wickham's alarm now appeared in a heightened complexion and agitated
42671,"look; for a few minutes he was silent; till, shaking off his"
42671,"embarrassment, he turned to her again, and said in the gentlest of"
42671,"accents,"
42671,
42671,"""You, who so well know my feelings towards Mr. Darcy, will readily"
42671,comprehend how sincerely I must rejoice that he is wise enough to assume
42671,"even the _appearance_ of what is right. His pride, in that direction,"
42671,"may be of service, if not to himself, to many others, for it must deter"
42671,him from such foul misconduct as I have suffered by. I only fear that
42671,"the sort of cautiousness, to which you, I imagine, have been alluding,"
42671,"is merely adopted on his visits to his aunt, of whose good opinion and"
42671,"judgment he stands much in awe. His fear of her, has always operated, I"
42671,"know, when they were together; and a good deal is to be imputed to his"
42671,"wish of forwarding the match with Miss De Bourgh, which I am certain he"
42671,"has very much at heart."""
42671,
42671,"Elizabeth could not repress a smile at this, but she answered only by a"
42671,slight inclination of the head. She saw that he wanted to engage her on
42671,"the old subject of his grievances, and she was in no humour to indulge"
42671,"him. The rest of the evening passed with the _appearance_, on his side,"
42671,"of usual cheerfulness, but with no farther attempt to distinguish"
42671,"Elizabeth; and they parted at last with mutual civility, and possibly a"
42671,mutual desire of never meeting again.
42671,
42671,"When the party broke up, Lydia returned with Mrs. Forster to Meryton,"
42671,from whence they were to set out early the next morning. The separation
42671,between her and her family was rather noisy than pathetic. Kitty was the
42671,only one who shed tears; but she did weep from vexation and envy. Mrs.
42671,"Bennet was diffuse in her good wishes for the felicity of her daughter,"
42671,and impressive in her injunctions that she would not miss the
42671,"opportunity of enjoying herself as much as possible; advice, which there"
42671,was every reason to believe would be attended to; and in the clamorous
42671,"happiness of Lydia herself in bidding farewell, the more gentle adieus"
42671,of her sisters were uttered without being heard.
42671,
42671,
42671,
42671,
42671,CHAPTER XIX.
42671,
42671,
42671,"Had Elizabeth's opinion been all drawn from her own family, she could"
42671,not have formed a very pleasing picture of conjugal felicity or domestic
42671,"comfort. Her father captivated by youth and beauty, and that appearance"
42671,"of good humour, which youth and beauty generally give, had married a"
42671,"woman whose weak understanding and illiberal mind, had very early in"
42671,"their marriage put an end to all real affection for her. Respect,"
42671,"esteem, and confidence, had vanished for ever; and all his views of"
42671,domestic happiness were overthrown. But Mr. Bennet was not of a
42671,disposition to seek comfort for the disappointment which his own
42671,"imprudence had brought on, in any of those pleasures which too often"
42671,console the unfortunate for their folly or their vice. He was fond of
42671,the country and of books; and from these tastes had arisen his principal
42671,"enjoyments. To his wife he was very little otherwise indebted, than as"
42671,her ignorance and folly had contributed to his amusement. This is not
42671,the sort of happiness which a man would in general wish to owe to his
42671,"wife; but where other powers of entertainment are wanting, the true"
42671,philosopher will derive benefit from such as are given.
42671,
42671,"Elizabeth, however, had never been blind to the impropriety of her"
42671,father's behaviour as a husband. She had always seen it with pain; but
42671,"respecting his abilities, and grateful for his affectionate treatment of"
42671,"herself, she endeavoured to forget what she could not overlook, and to"
42671,banish from her thoughts that continual breach of conjugal obligation
42671,"and decorum which, in exposing his wife to the contempt of her own"
42671,"children, was so highly reprehensible. But she had never felt so"
42671,"strongly as now, the disadvantages which must attend the children of so"
42671,"unsuitable a marriage, nor ever been so fully aware of the evils"
42671,arising from so ill-judged a direction of talents; talents which rightly
42671,"used, might at least have preserved the respectability of his daughters,"
42671,even if incapable of enlarging the mind of his wife.
42671,
42671,"When Elizabeth had rejoiced over Wickham's departure, she found little"
42671,other cause for satisfaction in the loss of the regiment. Their parties
42671,abroad were less varied than before; and at home she had a mother and
42671,sister whose constant repinings at the dulness of every thing around
42671,"them, threw a real gloom over their domestic circle; and, though Kitty"
42671,"might in time regain her natural degree of sense, since the disturbers"
42671,"of her brain were removed, her other sister, from whose disposition"
42671,"greater evil might be apprehended, was likely to be hardened in all her"
42671,"folly and assurance, by a situation of such double danger as a watering"
42671,"place and a camp. Upon the whole, therefore, she found, what has been"
42671,"sometimes found before, that an event to which she had looked forward"
42671,"with impatient desire, did not in taking place, bring all the"
42671,satisfaction she had promised herself. It was consequently necessary to
42671,name some other period for the commencement of actual felicity; to have
42671,"some other point on which her wishes and hopes might be fixed, and by"
42671,"again enjoying the pleasure of anticipation, console herself for the"
42671,"present, and prepare for another disappointment. Her tour to the Lakes"
42671,was now the object of her happiest thoughts; it was her best consolation
42671,"for all the uncomfortable hours, which the discontentedness of her"
42671,mother and Kitty made inevitable; and could she have included Jane in
42671,"the scheme, every part of it would have been perfect."
42671,
42671,"""But it is fortunate,"" thought she, ""that I have something to wish for."
42671,"Were the whole arrangement complete, my disappointment would be certain."
42671,"But here, by carrying with me one ceaseless source of regret in my"
42671,"sister's absence, I may reasonably hope to have all my expectations of"
42671,"pleasure realized. A scheme of which every part promises delight, can"
42671,never be successful; and general disappointment is only warded off by
42671,"the defence of some little peculiar vexation."""
42671,
42671,"When Lydia went away, she promised to write very often and very minutely"
42671,"to her mother and Kitty; but her letters were always long expected, and"
42671,"always very short. Those to her mother, contained little else, than that"
42671,"they were just returned from the library, where such and such officers"
42671,"had attended them, and where she had seen such beautiful ornaments as"
42671,"made her quite wild; that she had a new gown, or a new parasol, which"
42671,"she would have described more fully, but was obliged to leave off in a"
42671,"violent hurry, as Mrs. Forster called her, and they were going to the"
42671,"camp;--and from her correspondence with her sister, there was still less"
42671,"to be learnt--for her letters to Kitty, though rather longer, were much"
42671,too full of lines under the words to be made public.
42671,
42671,"After the first fortnight or three weeks of her absence, health, good"
42671,humour and cheerfulness began to re-appear at Longbourn. Everything wore
42671,a happier aspect. The families who had been in town for the winter came
42671,"back again, and summer finery and summer engagements arose. Mrs. Bennet"
42671,"was restored to her usual querulous serenity, and by the middle of June"
42671,Kitty was so much recovered as to be able to enter Meryton without
42671,"tears; an event of such happy promise as to make Elizabeth hope, that by"
42671,"the following Christmas, she might be so tolerably reasonable as not to"
42671,"mention an officer above once a day, unless by some cruel and malicious"
42671,"arrangement at the war-office, another regiment should be quartered in"
42671,Meryton.
42671,
42671,The time fixed for the beginning of their Northern tour was now fast
42671,"approaching; and a fortnight only was wanting of it, when a letter"
42671,"arrived from Mrs. Gardiner, which at once delayed its commencement and"
42671,curtailed its extent. Mr. Gardiner would be prevented by business from
42671,"setting out till a fortnight later in July, and must be in London again"
42671,within a month; and as that left too short a period for them to go so
42671,"far, and see so much as they had proposed, or at least to see it with"
42671,"the leisure and comfort they had built on, they were obliged to give up"
42671,"the Lakes, and substitute a more contracted tour; and, according to the"
42671,"present plan, were to go no farther northward than Derbyshire. In that"
42671,"county, there was enough to be seen, to occupy the chief of their three"
42671,weeks; and to Mrs. Gardiner it had a peculiarly strong attraction. The
42671,"town where she had formerly passed some years of her life, and where"
42671,"they were now to spend a few days, was probably as great an object of"
42671,"her curiosity, as all the celebrated beauties of Matlock, Chatsworth,"
42671,"Dovedale, or the Peak."
42671,
42671,Elizabeth was excessively disappointed; she had set her heart on seeing
42671,the Lakes; and still thought there might have been time enough. But it
42671,was her business to be satisfied--and certainly her temper to be happy;
42671,and all was soon right again.
42671,
42671,"With the mention of Derbyshire, there were many ideas connected. It was"
42671,impossible for her to see the word without thinking of Pemberley and its
42671,"owner. ""But surely,"" said she, ""I may enter his county with impunity,"
42671,"and rob it of a few petrified spars without his perceiving me."""
42671,
42671,The period of expectation was now doubled. Four weeks were to pass away
42671,"before her uncle and aunt's arrival. But they did pass away, and Mr. and"
42671,"Mrs. Gardiner, with their four children, did at length appear at"
42671,"Longbourn. The children, two girls of six and eight years old, and two"
42671,"younger boys, were to be left under the particular care of their cousin"
42671,"Jane, who was the general favourite, and whose steady sense and"
42671,sweetness of temper exactly adapted her for attending to them in every
42671,"way--teaching them, playing with them, and loving them."
42671,
42671,"The Gardiners staid only one night at Longbourn, and set off the next"
42671,morning with Elizabeth in pursuit of novelty and amusement. One
42671,enjoyment was certain--that of suitableness as companions; a
42671,suitableness which comprehended health and temper to bear
42671,inconveniences--cheerfulness to enhance every pleasure--and affection
42671,"and intelligence, which might supply it among themselves if there were"
42671,disappointments abroad.
42671,
42671,"It is not the object of this work to give a description of Derbyshire,"
42671,nor of any of the remarkable places through which their route thither
42671,"lay; Oxford, Blenheim, Warwick, Kenelworth, Birmingham, &c. are"
42671,sufficiently known. A small part of Derbyshire is all the present
42671,"concern. To the little town of Lambton, the scene of Mrs. Gardiner's"
42671,"former residence, and where she had lately learned that some"
42671,"acquaintance still remained, they bent their steps, after having seen"
42671,all the principal wonders of the country; and within five miles of
42671,"Lambton, Elizabeth found from her aunt, that Pemberley was situated. It"
42671,"was not in their direct road, nor more than a mile or two out of it. In"
42671,"talking over their route the evening before, Mrs. Gardiner expressed an"
42671,inclination to see the place again. Mr. Gardiner declared his
42671,"willingness, and Elizabeth was applied to for her approbation."
42671,
42671,"""My love, should not you like to see a place of which you have heard so"
42671,"much?"" said her aunt. ""A place too, with which so many of your"
42671,"acquaintance are connected. Wickham passed all his youth there, you"
42671,"know."""
42671,
42671,Elizabeth was distressed. She felt that she had no business at
42671,"Pemberley, and was obliged to assume a disinclination for seeing it. She"
42671,"must own that she was tired of great houses; after going over so many,"
42671,she really had no pleasure in fine carpets or satin curtains.
42671,
42671,"Mrs. Gardiner abused her stupidity. ""If it were merely a fine house"
42671,"richly furnished,"" said she, ""I should not care about it myself; but the"
42671,grounds are delightful. They have some of the finest woods in the
42671,"country."""
42671,
42671,Elizabeth said no more--but her mind could not acquiesce. The
42671,"possibility of meeting Mr. Darcy, while viewing the place, instantly"
42671,occurred. It would be dreadful! She blushed at the very idea; and
42671,"thought it would be better to speak openly to her aunt, than to run"
42671,"such a risk. But against this, there were objections; and she finally"
42671,"resolved that it could be the last resource, if her private enquiries as"
42671,"to the absence of the family, were unfavourably answered."
42671,
42671,"Accordingly, when she retired at night, she asked the chambermaid"
42671,"whether Pemberley were not a very fine place, what was the name of its"
42671,"proprietor, and with no little alarm, whether the family were down for"
42671,the summer. A most welcome negative followed the last question--and her
42671,"alarms being now removed, she was at leisure to feel a great deal of"
42671,curiosity to see the house herself; and when the subject was revived the
42671,"next morning, and she was again applied to, could readily answer, and"
42671,"with a proper air of indifference, that she had not really any dislike"
42671,to the scheme.
42671,
42671,"To Pemberley, therefore, they were to go."
42671,
42671,
42671,END OF THE SECOND VOLUME.
42671,
42671,
42671,
42671,
42671,[Illustration: MATLOCK]
42671,
42671,
42671,
42671,
42671,PRIDE AND PREJUDICE:
42671,
42671,A Novel.
42671,
42671,In Three Volumes.
42671,
42671,"By the Author of ""Sense and Sensibility."""
42671,
42671,VOL. III.
42671,
42671,
42671,
42671,
42671,
42671,
42671,
42671,London:
42671,"Printed for T. Egerton,"
42671,"Military Library, Whitehall."
42671,1813.
42671,
42671,
42671,
42671,
42671,[Illustration: DOVE-DALE]
42671,
42671,
42671,
42671,
42671,PRIDE & PREJUDICE.
42671,
42671,
42671,
42671,
42671,CHAPTER I.
42671,
42671,
42671,"Elizabeth, as they drove along, watched for the first appearance of"
42671,Pemberley Woods with some perturbation; and when at length they turned
42671,"in at the lodge, her spirits were in a high flutter."
42671,
42671,"The park was very large, and contained great variety of ground. They"
42671,"entered it in one of its lowest points, and drove for some time through"
42671,"a beautiful wood, stretching over a wide extent."
42671,
42671,"Elizabeth's mind was too full for conversation, but she saw and admired"
42671,every remarkable spot and point of view. They gradually ascended for
42671,"half a mile, and then found themselves at the top of a considerable"
42671,"eminence, where the wood ceased, and the eye was instantly caught by"
42671,"Pemberley House, situated on the opposite side of a valley, into which"
42671,"the road with some abruptness wound. It was a large, handsome, stone"
42671,"building, standing well on rising ground, and backed by a ridge of high"
42671,"woody hills;--and in front, a stream of some natural importance was"
42671,"swelled into greater, but without any artificial appearance. Its banks"
42671,"were neither formal, nor falsely adorned. Elizabeth was delighted. She"
42671,"had never seen a place for which nature had done more, or where natural"
42671,beauty had been so little counteracted by an awkward taste. They were
42671,"all of them warm in their admiration; and at that moment she felt, that"
42671,to be mistress of Pemberley might be something!
42671,
42671,"They descended the hill, crossed the bridge, and drove to the door; and,"
42671,"while examining the nearer aspect of the house, all her apprehensions of"
42671,meeting its owner returned. She dreaded lest the chambermaid had been
42671,"mistaken. On applying to see the place, they were admitted into the"
42671,"hall; and Elizabeth, as they waited for the housekeeper, had leisure to"
42671,wonder at her being where she was.
42671,
42671,"The housekeeper came; a respectable-looking, elderly woman, much less"
42671,"fine, and more civil, than she had any notion of finding her. They"
42671,"followed her into the dining-parlour. It was a large, well-proportioned"
42671,"room, handsomely fitted up. Elizabeth, after slightly surveying it, went"
42671,"to a window to enjoy its prospect. The hill, crowned with wood, from"
42671,"which they had descended, receiving increased abruptness from the"
42671,"distance, was a beautiful object. Every disposition of the ground was"
42671,"good; and she looked on the whole scene, the river, the trees scattered"
42671,"on its banks, and the winding of the valley, as far as she could trace"
42671,"it, with delight. As they passed into other rooms, these objects were"
42671,taking different positions; but from every window there were beauties to
42671,"be seen. The rooms were lofty and handsome, and their furniture suitable"
42671,"to the fortune of their proprietor; but Elizabeth saw, with admiration"
42671,"of his taste, that it was neither gaudy nor uselessly fine; with less of"
42671,"splendor, and more real elegance, than the furniture of Rosings."
42671,
42671,"""And of this place,"" thought she, ""I might have been mistress! With"
42671,these rooms I might now have been familiarly acquainted! Instead of
42671,"viewing them as a stranger, I might have rejoiced in them as my own, and"
42671,"welcomed to them as visitors my uncle and aunt.--But no,""--recollecting"
42671,"herself,--""that could never be: my uncle and aunt would have been lost"
42671,"to me: I should not have been allowed to invite them."""
42671,
42671,This was a lucky recollection--it saved her from something like regret.
42671,
42671,"She longed to enquire of the housekeeper, whether her master were really"
42671,"absent, but had not courage for it. At length, however, the question was"
42671,"asked by her uncle; and she turned away with alarm, while Mrs. Reynolds"
42671,"replied, that he was, adding, ""but we expect him to-morrow, with a"
42671,"large party of friends."" How rejoiced was Elizabeth that their own"
42671,journey had not by any circumstance been delayed a day!
42671,
42671,"Her aunt now called her to look at a picture. She approached, and saw"
42671,"the likeness of Mr. Wickham suspended, amongst several other miniatures,"
42671,"over the mantle-piece. Her aunt asked her, smilingly, how she liked it."
42671,"The housekeeper came forward, and told them it was the picture of a"
42671,"young gentleman, the son of her late master's steward, who had been"
42671,"brought up by him at his own expence.--""He is now gone into the army,"""
42671,"she added, ""but I am afraid he has turned out very wild."""
42671,
42671,"Mrs. Gardiner looked at her niece with a smile, but Elizabeth could not"
42671,return it.
42671,
42671,"""And that,"" said Mrs. Reynolds, pointing to another of the miniatures,"
42671,"""is my master--and very like him. It was drawn at the same time as the"
